phase,iteration,elapsed_seconds,events,runtime_events_per_second,end_to_end_events_per_second,latency_p95_ms,cpu_percent,rss_bytes,rss_delta_bytes,gc_runs,allocated_objects,failures,ordering_failures
synthetic,20,9.161050093011,10000,33007.3614352275,22854.015540469773,287.56987102678977,191.71572496627124,85725184,29159424,129,13209409,0,0
synthetic,21,9.637602928007254,10000,33709.70374781628,22255.3031479305,286.94072100915946,183.89807323084761,88645632,32079872,135,13869874,0,0
synthetic,22,10.10514582900214,10000,31334.740696080782,22591.581833404693,303.97125901072286,182.60377545886018,92708864,36143104,140,14530339,0,0
synthetic,23,10.591009555006167,10000,29441.37693017498,21595.36926271959,328.98016399121843,160.1948064705988,92778496,36212736,144,15190804,0,0
synthetic,24,11.06790597300278,10000,31653.226594489704,22046.471475991057,300.79375801142305,182.25733712215288,92782592,36216832,149,15851269,0,0
synthetic,25,11.53147891300614,10000,33200.428148638,23002.628356831887,279.6745980158448,198.39373773724057,92983296,36417536,154,16511734,0,0
synthetic,26,11.979569913004525,10000,33550.80225206936,23558.98516531792,293.9828620001208,198.27711362788452,92983296,36417536,158,17172199,0,0
synthetic,27,12.37574135401519,10000,40337.672467573524,26793.841385200936,227.1639039972797,212.8559336865119,93048832,36483072,162,17832664,0,0
synthetic,28,12.816096173017286,10000,36144.19758192515,24055.33346325884,268.1204869877547,196.4934977911857,93671424,37105664,167,18493129,0,0
synthetic,29,13.208540184015874,10000,39944.004259580135,27241.538978708515,233.80487799295224,211.7343617231752,93802496,37236736,170,19153594,0,0
synthetic,30,13.625326388020767,10000,38916.06083739025,25578.796627221403,238.53598098503426,206.09022146777875,93868032,37302272,174,19814059,0,0
synthetic,31,14.051190950005548,10000,38905.59586100296,24933.84956200592,241.60928398487158,206.66859187890023,92164096,35598336,179,20474524,0,0
synthetic,32,14.509711706021335,10000,30999.319834648482,23022.685650888354,297.28869898826815,169.54062166849383,92098560,35532800,183,21134989,0,0
synthetic,33,14.96108635602286,10000,32485.605118365784,23393.59926039072,286.0340229817666,190.70678707865346,94027776,37462016,187,21795454,0,0
synthetic,34,15.375979271018878,10000,36437.35721901985,25605.828526654277,259.47143699158914,187.53881443550034,96096256,39530496,190,22455919,0,0
synthetic,35,15.786311349016614,10000,38181.303551387544,25780.19666204675,243.414444004884,186.38543409480522,93585408,37019648,193,23116384,0,0
synthetic,36,16.16741632501362,10000,41739.73938454839,27971.39953482935,225.46630998840556,221.43238614066908,93782016,37216256,196,23776849,0,0
synthetic,37,16.575062716001412,10000,39045.84603170981,26033.859898887687,238.93676200532354,200.21920767558322,91394048,34828288,199,24437314,0,0
synthetic,38,16.951419289020123,10000,41643.23054785077,28245.970828524612,231.841972010443,206.6242994411966,92971008,36405248,201,25097779,0,0
synthetic,39,17.3706636740244,10000,35363.388325864915,25393.128608137467,266.74107401049696,198.48457448863599,93171712,36605952,205,25758244,0,0
synthetic,40,17.8408351590042,10000,30922.159879208404,22545.26699059693,309.20616499497555,180.55162257670418,93765632,37199872,209,26418709,0,0
synthetic,41,18.2832396220183,10000,33989.811189242704,23952.89408559487,278.4426300204359,202.20783131202586,96186368,39620608,214,27079174,0,0
synthetic,42,18.748943230020814,10000,31557.714837057636,22677.086634122494,295.10816899710335,167.54463541562114,96579584,40013824,218,27739639,0,0
synthetic,43,19.632330038002692,10000,13968.639342967495,11847.395279478455,685.7832590176258,88.84095061338235,96583680,40017920,222,28400104,0,0
synthetic,44,20.117680700001074,10000,31942.838062042945,21743.798071310463,294.4994069985114,176.6375139011946,96649216,40083456,227,29060569,0,0
synthetic,45,20.576464518002467,10000,33020.32312372223,23093.210736492525,276.7347269982565,191.18689788058813,99401728,42835968,231,29721034,0,0
synthetic,46,21.051529614022,10000,30632.40392623596,22219.730599464256,317.20913999015465,173.6211651187056,99880960,43315200,235,30381499,0,0
synthetic,47,21.44128373800777,10000,40546.659794997104,27441.522246243578,231.46036799880676,221.0449786333362,100900864,44335104,238,31041964,0,0
synthetic,48,21.859665284020593,10000,37843.10641742464,25365.240374944588,244.69045401201583,190.97067681964103,98693120,42127360,241,31702429,0,0
synthetic,49,22.245572992018424,10000,40151.6600466302,27652.8919406234,237.58986601023935,204.30561307220074,100880384,44314624,243,32362894,0,0
synthetic,50,22.62827002600534,10000,40822.71853462026,27902.16127174433,221.23607498360798,206.787089247248,100028416,43462656,246,33023359,0,0
synthetic,51,23.032638055999996,10000,39021.87350524559,26263.173346997148,229.89380900980905,188.67395155777052,97501184,40935424,248,33683824,0,0
synthetic,52,23.40902216100949,10000,40731.70168578782,28258.227377739633,231.49909399216995,200.23642147766574,94818304,38252544,250,34344289,0,0
synthetic,53,23.793106939003337,10000,39829.52215703902,27716.223587472774,232.88610301096924,206.5833966238453,92524544,35958784,253,35004754,0,0
synthetic,54,24.17639827702078,10000,42229.67729569797,27753.15772065872,224.6199139917735,225.62194663254527,91082752,34516992,256,35665219,0,0
synthetic,55,24.612312828016,10000,33882.73728734048,24288.900125809487,271.6333449934609,184.19596777481814,92917760,36352000,260,36325684,0,0
synthetic,56,25.09224308800185,10000,30147.731300152373,21959.811744258484,320.45610499335453,156.01098882622682,94031872,37466112,264,36986149,0,0
synthetic,57,25.559231778024696,10000,32601.44267996918,22640.212619144968,293.64832100691274,182.02652992318218,94101504,37535744,269,37646614,0,0
synthetic,58,26.029534591012634,10000,31378.179371203165,22476.967782854423,302.55810599192046,185.14051359788587,96464896,39899136,274,38307079,0,0
synthetic,59,26.481882531021256,10000,33157.780458141744,23507.654739626803,276.88921298249625,190.69648716219848,97710080,41144320,279,38967544,0,0
synthetic,60,26.950609567022184,10000,31578.227053535444,22694.380316599287,302.74357201415114,178.7073759126764,97775616,41209856,283,39628009,0,0
synthetic,61,27.365809734008508,10000,37073.680525802374,25732.04052821911,242.49849299667403,202.29872056674188,97775616,41209856,287,40288474,0,0
synthetic,62,27.76455197200994,10000,40309.67163557152,26622.926689511038,228.89971701079048,212.82920803123906,95678464,39112704,290,40948939,0,0
synthetic,63,28.200772221025545,10000,33889.29558813546,24232.887588274865,279.0160239965189,191.5728607086883,96137216,39571456,294,41609404,0,0
synthetic,64,28.65979243401671,10000,31628.503738892072,23050.239215121088,294.25143700791523,180.82873352546173,96202752,39636992,299,42269869,0,0
synthetic,65,29.116683334024856,10000,32964.43178316006,23324.36371646612,287.2406879905611,185.27744756069845,97906688,41340928,303,42930334,0,0
synthetic,66,29.55617793201236,10000,34749.46894503501,24534.01544729583,275.4351549956482,203.84859578359297,97906688,41340928,308,43590799,0,0
synthetic,67,30.00699977800832,10000,32746.342695271433,23444.588581923384,291.8053799949121,197.2983101408256,98037760,41472000,312,44251264,0,0
synthetic,68,30.438460021017818,10000,36011.43924948314,24642.200971537903,262.7971920010168,211.13251582890734,98103296,41537536,317,44911729,0,0
synthetic,69,30.908650790021056,10000,31213.71395939067,22470.08180536425,300.6091709830798,184.49252592109642,98103296,41537536,322,45572194,0,0
synthetic,70,31.391852712025866,10000,29862.87130855434,21729.186922063876,325.01431700075045,166.99995702099514,100462592,43896832,326,46232659,0,0
synthetic,71,31.87363682501018,10000,31579.77286389376,21854.992396711103,293.752587022027,178.62999138916206,100921344,44355584,331,46893124,0,0
synthetic,72,32.3344455640181,10000,32060.5072565624,22921.09790662361,293.65994699764997,189.6157514211273,100921344,44355584,336,47553589,0,0
synthetic,73,32.78811575201689,10000,33196.312896367206,23302.061664037552,289.8228009871673,199.7285746644359,103608320,47042560,340,48214054,0,0
synthetic,74,33.30463075800799,10000,28152.36953142124,20734.993135146386,337.9611329874024,152.0583795017145,104460288,47894528,344,48874519,0,0
synthetic,75,33.7531928140088,10000,34063.195892083946,23677.459396031256,272.9040099948179,196.2670845207656,107409408,50843648,348,49534984,0,0
synthetic,76,34.20296374702593,10000,33743.644580315486,23528.50743916122,282.6129460008815,197.01694203951115,107409408,50843648,351,50195449,0,0
synthetic,77,34.58807534701191,10000,41652.061545353055,27662.38682141401,230.32592900563031,206.31468370169776,107409408,50843648,353,50855914,0,0
synthetic,78,34.990203128021676,10000,38326.595383272914,26580.511996792342,235.35809700842947,203.89498279600335,107606016,51040256,356,51516379,0,0
synthetic,79,35.50319539301563,10000,27556.58899917279,20822.323702940805,333.7665410072077,132.4520459710908,107671552,51105792,359,52176844,0,0
synthetic,80,35.93396452002344,10000,38374.02796991241,24761.32086193056,241.20849001337774,206.0596216678365,107737088,51171328,363,52837309,0,0
synthetic,81,36.31662477401551,10000,43413.33622550229,27828.114897136937,215.59880100539885,222.45930471983053,103550976,46985216,365,53497774,0,0
synthetic,82,36.670585847023176,10000,46425.28551383594,31380.01534631061,203.06983700720593,229.10004073675893,103587840,47022080,367,54158239,0,0
synthetic,83,37.07326293902588,10000,42900.95815516019,26426.22997557019,222.2419580211863,219.12476235480068,100106240,43540480,369,54818704,0,0
synthetic,84,37.4381796780217,10000,42417.950786719244,29260.608532391227,219.47101698606275,206.9706682516784,97812480,41246720,371,55479169,0,0
synthetic,85,37.866066063026665,10000,35561.706814457015,24924.57841345572,238.8088260195218,195.445256237413,93184000,36618240,375,56139634,0,0
synthetic,86,38.32532412401633,10000,33454.524245157365,23386.53166710883,261.3000739947893,181.32895107803844,93708288,37142528,379,56800099,0,0
synthetic,87,38.78009367201594,10000,32514.831833439122,23192.433024584934,295.1915409939829,180.77502755128856,90943488,34377728,383,57460564,0,0
synthetic,88,39.236735245009186,10000,33185.16147769586,23199.462081941096,276.0018929839134,196.3652840247294,91140096,34574336,388,58121029,0,0
synthetic,89,39.72974031200283,10000,30563.032147792073,21574.577939589148,295.00132298562676,173.98877982874836,93040640,36474880,393,58781494,0,0
synthetic,90,40.17716344000655,10000,37649.487525047,24063.999514839183,259.14617598755285,212.06807147551197,93696000,37130240,399,59441959,0,0
synthetic,91,40.623285725014284,10000,33578.15772617091,23689.214861420653,283.93469101865776,191.30869177847364,96120832,39555072,403,60102424,0,0
synthetic,92,41.063056416023755,10000,33582.63965619035,24026.05571966251,286.7238729959354,194.4063035973257,96120832,39555072,407,60762889,0,0
synthetic,93,41.536961418023566,10000,31899.94788214418,22252.589837747528,301.92726699169725,185.35148173736954,99266560,42700800,412,61423354,0,0
synthetic,94,41.99859431901132,10000,31934.854328366917,22879.527192659065,289.2383229918778,177.55053414746936,101113856,44548096,416,62083819,0,0
synthetic,95,42.43964856900857,10000,34738.98052162533,24020.820613353535,268.058576999465,204.54482890089963,101179392,44613632,419,62744284,0,0
synthetic,96,42.89275632501813,10000,32544.683657410216,23305.16931463572,286.68803299660794,190.0050437217749,101376000,44810240,423,63404749,0,0
synthetic,97,43.28329876300995,10000,40309.04006007615,27397.94830016637,231.26999399391934,219.62059818318642,101384192,44818432,426,64065214,0,0
synthetic,98,43.6877367280249,10000,40430.65684525799,26190.172859243805,226.62614297587425,200.932541997442,99368960,42803200,428,64725679,0,0
synthetic,99,44.09824699501041,10000,35918.767665851585,25874.114591721576,262.0809020008892,169.58384314218898,97447936,40882176,430,65386144,0,0
synthetic,100,44.4596622660174,10000,44742.33733917347,29531.297235099126,210.05111798876897,231.9763834201235,94760960,38195200,432,66046609,0,0
synthetic,101,44.88635979502578,10000,34363.7530337213,24740.045825376743,277.5704879895784,192.62332316864715,90677248,34111488,436,66707074,0,0
synthetic,102,45.3322487140249,10000,32361.419268660222,23645.396775100635,295.027822983684,184.96316006761884,93499392,36933632,440,67367539,0,0
synthetic,103,45.798721831000876,10000,33154.99262864145,22713.875825412088,283.85934699326754,191.1299393931299,97304576,40738816,445,68028004,0,0
synthetic,104,46.28199828200741,10000,30755.47937824791,21764.118955909853,316.22047000564635,173.62254342095997,100057088,43491328,449,68688469,0,0
synthetic,105,46.76400515102432,10000,31974.83779532392,21827.526270194074,301.6359350003768,188.91876726356497,100188160,43622400,454,69348934,0,0
synthetic,106,47.22848474601051,10000,31189.136253423756,22651.95949309237,305.01081302645616,186.61405625521598,100188160,43622400,458,70009399,0,0
synthetic,107,47.68408944099792,10000,35081.47097895326,23610.7942851704,277.8117800189648,204.80082457093886,100188160,43622400,463,70669864,0,0
synthetic,108,48.09481119000702,10000,39352.81927679591,26580.35564424308,219.99977302039042,206.1494506029925,100319232,43753472,466,71330329,0,0
synthetic,109,48.489684513013344,10000,41496.541052851586,26958.043144533425,222.3762630019337,218.9376465718076,97386496,40820736,469,71990794,0,0
synthetic,110,48.88095918300678,10000,39231.01190841269,27137.83410341144,233.96598300314508,200.46755873397893,99364864,42799104,471,72651259,0,0
synthetic,111,49.3138065180101,10000,33523.927700800996,24447.775720219706,259.30469200829975,192.1112220748839,98775040,42209280,475,73311724,0,0
synthetic,112,49.767026963003445,10000,31866.313116616093,23236.673580426574,299.2293130082544,201.02299755206613,102137856,45572096,479,73972189,0,0
synthetic,113,50.238061295007356,10000,30985.229182966523,22486.77250495861,303.969919012161,181.8100084202437,105615360,49049600,484,74632654,0,0
synthetic,114,50.68659331701929,10000,32865.47284246102,23537.817035041648,293.08856499847025,192.08417241348477,106205184,49639424,487,75293119,0,0
synthetic,115,51.09354529500706,10000,39253.15841585751,26055.968068948765,246.78240498178639,195.43889093207568,106205184,49639424,490,75953584,0,0
synthetic,116,51.52634048802429,10000,37170.80941028842,24617.882943674493,253.5360500041861,195.92712712997474,106270720,49704960,494,76614049,0,0
synthetic,117,51.92814850402647,10000,39953.58112947762,26516.857312988177,230.49114301102236,212.15105505646898,102404096,45838336,497,77274514,0,0
synthetic,118,52.30601501301862,10000,41245.474071968645,28295.402472264363,229.35825600870885,210.4314687377941,104415232,47849472,499,77934979,0,0
synthetic,119,52.68891582402284,10000,40956.52438674103,27907.39343586362,224.8640500183683,219.39978309340714,103563264,46997504,502,78595444,0,0
synthetic,120,53.069036803004565,10000,44189.81741554782,28275.289428928434,211.0288380063139,221.70108906319888,101343232,44777472,504,79255909,0,0
synthetic,121,53.44591690201196,10000,43165.54190882372,28475.32524317459,210.528649011394,221.07408749338893,98762752,42196992,506,79916374,0,0
synthetic,122,53.81636469200021,10000,43640.902734940086,28897.343211725696,217.022149998229,227.2721183252516,96141312,39575552,508,80576839,0,0
synthetic,123,54.243603171024006,10000,34588.43236493477,24928.240444960993,254.6493819972966,188.38507228738683,93716480,37150720,512,81237304,0,0
synthetic,124,54.720335390011314,10000,30858.572506638724,22403.815953818495,288.69511201628484,166.3824054078219,94306304,37740544,516,81897769,0,0
synthetic,125,55.16820917100995,10000,33533.70437195818,23661.983678246368,280.4410239914432,191.3984448796949,94437376,37871616,521,82558234,0,0
synthetic,126,55.630223545012996,10000,33871.55310274017,23350.2674690413,283.59526401618496,193.4804058313984,95223808,38658048,527,83218699,0,0
synthetic,127,56.09654463399784,10000,33201.14948835994,22548.68076992655,289.99995699268766,194.7234645010098,98107392,41541632,532,83879164,0,0
synthetic,128,56.57206035600393,10000,33439.7091716772,22087.93796457109,287.695820996305,176.59033931146467,98369536,41803776,537,84539629,0,0
synthetic,129,57.01659182802541,10000,33522.312239698236,23918.25883272093,248.8599219941534,195.87535201448017,98369536,41803776,542,85200094,0,0
synthetic,130,57.49214874400059,10000,30391.262583599528,22129.931164272155,314.8698279983364,180.43835930875284,100990976,44425216,546,85860559,0,0
synthetic,131,57.9727259670035,10000,30059.59585529191,21929.838508688586,319.31286200415343,168.7675616865538,101122048,44556288,550,86521024,0,0
synthetic,132,58.43624963401817,10000,32510.01154658811,23223.162348907274,282.79129599104635,194.87198260772396,101122048,44556288,554,87181489,0,0
synthetic,133,58.90211982402252,10000,31333.935386231,22698.498974672984,306.1645010020584,170.35675915591585,101122048,44556288,558,87841954,0,0
synthetic,134,59.36252459400566,10000,31771.621922300106,22995.367670382646,257.72275900817476,193.342558779107,101122048,44556288,563,88502419,0,0
synthetic,135,59.84750642301515,10000,29184.69464863076,21705.39218681447,291.94367499439977,166.90474655420837,101187584,44621824,567,89162884,0,0
synthetic,136,60.28135200199904,10000,34687.95847080439,24373.012302535706,274.27560900105163,207.61708025029276,101253120,44687360,571,89823349,0,0
synthetic,137,60.78184882699861,10000,28277.214893816606,20938.958118128572,343.9230519870762,152.07753219912144,101253120,44687360,575,90483814,0,0
synthetic,138,61.216420630022185,10000,36743.5321525919,24845.42499662989,267.05925099668093,212.25075328569298,101253120,44687360,580,91144279,0,0
synthetic,139,61.61429402901558,10000,40866.91693826944,26998.99572227562,216.76750798360445,219.00939026612124,101318656,44752896,583,91804744,0,0
synthetic,140,62.032248904026346,10000,37505.38933598759,25374.766847310206,250.69914100458845,186.31559348956714,98631680,42065920,586,92465209,0,0
synthetic,141,62.404714610020164,10000,42873.54076303576,28567.776060565327,221.0870840062853,226.13883422236688,100270080,43704320,588,93125674,0,0
synthetic,142,62.854144395008916,10000,31630.01315826299,23514.130069788775,293.70660599670373,172.32867814099913,99876864,43311104,592,93786139,0,0
synthetic,143,63.28706840801169,10000,34888.16803486658,24943.261626201518,251.82497402420267,191.52972914853046,101777408,45211648,596,94446604,0,0
synthetic,144,63.673582549003186,10000,41663.56950315143,27582.21215530744,232.86793500301428,216.2743427168607,101777408,45211648,598,95107069,0,0
synthetic,145,64.09542024502298,10000,38934.20949889666,25815.453777294282,244.45716899936087,197.2937220344837,101777408,45211648,602,95767534,0,0
synthetic,146,64.50633188500069,10000,39687.68774539509,25818.600280546972,236.54391799937002,203.80070929044703,99221504,42655744,605,96427999,0,0
synthetic,147,64.91643267602194,10000,36987.02742731297,25963.610116702414,247.09131801500916,188.53066567589576,99287040,42721280,608,97088464,0,0
synthetic,148,65.32767183001852,10000,37722.270889128406,25892.686887657543,239.5345789846033,182.24435002855566,96665600,40099840,611,97748929,0,0
synthetic,149,65.70618661300978,10000,42294.35024500601,28219.282881306965,223.49325299728662,223.4519473689844,98435072,41869312,613,98409394,0,0
synthetic,150,66.15098885400221,10000,32446.08560420878,23889.912112802278,292.7532390167471,184.0122464723202,98697216,42131456,617,99069859,0,0
synthetic,151,66.57934368902352,10000,34390.626842553356,24635.676226227974,278.4880489925854,204.39905123753377,98697216,42131456,621,99730324,0,0
synthetic,152,67.07743688201299,10000,29371.877868009993,21050.30080214436,328.60680000158027,159.18984905983723,98697216,42131456,626,100390789,0,0
synthetic,153,67.54153618900455,10000,32486.161908851238,22724.493676758808,293.66706698783673,185.85161376256892,99024896,42459136,631,101051254,0,0
synthetic,154,68.01459248401807,10000,31341.93648006698,22602.257790981148,305.3353700088337,171.97943498942,100204544,43638784,635,101711719,0,0
synthetic,155,68.46666784601985,10000,33834.3741756255,23381.935898715714,278.6902759980876,194.04950023695326,101449728,44883968,640,102372184,0,0
synthetic,156,68.92204040000797,10000,32809.60939434807,23250.18221888824,289.25767898908816,194.55862469756804,101515264,44949504,644,103032649,0,0
synthetic,157,69.3662918760092,10000,33870.08361246997,23824.40368130802,278.59407299547456,171.2918526098231,101515264,44949504,647,103693114,0,0
synthetic,158,69.79380859801313,10000,38968.916451061814,24829.08082907267,243.816436995985,217.27885262373096,101318656,44752896,652,104353579,0,0
synthetic,159,70.18307694300893,10000,40502.48927418521,27567.912677561533,214.2743220028933,216.31030950459328,101515264,44949504,655,105014044,0,0
synthetic,160,70.58567098001367,10000,40743.38207519071,26566.551361698133,235.50852699554525,200.08989824201464,98631680,42065920,657,105674509,0,0
synthetic,161,70.94340386602562,10000,43431.62549959175,29808.078450822413,219.8532640177291,221.1349555790507,96010240,39444480,659,106334974,0,0
synthetic,162,71.39359710001736,10000,31632.473175330295,23557.709007881916,273.65858101984486,173.94572715127222,93519872,36954112,663,106995439,0,0
synthetic,163,71.83234704702045,10000,33894.39413022593,24259.048247967865,278.81912200246006,200.02505066278,94306304,37740544,667,107655904,0,0
synthetic,164,72.27464617200894,10000,35238.86298573719,24049.581753443723,271.6012909950223,207.15728547001794,96075776,39510016,672,108316369,0,0
synthetic,165,72.7448317189992,10000,31598.52292013963,22464.690567046982,302.48618198675103,178.35883143344046,96600064,40034304,677,108976834,0,0
synthetic,166,73.19147597299889,10000,35426.32774484875,23717.2598297819,267.90408400120214,206.12591776656498,98435072,41869312,682,109637299,0,0
synthetic,167,73.68908046200522,10000,29780.07956306155,21169.056934519427,320.9555840003304,163.28805569523297,98435072,41869312,687,110297764,0,0
synthetic,168,74.13573863002239,10000,34217.327145834,23684.91224188085,268.1500829930883,197.7894313319333,101122048,44556288,691,110958229,0,0
synthetic,169,74.60089271201286,10000,32061.972252582324,22721.767915239227,299.48028799844906,184.76029757686877,101253120,44687360,695,111618694,0,0
synthetic,170,75.05927166101173,10000,32551.705154592742,22961.83428274496,302.0506050088443,186.25679997556784,101253120,44687360,699,112279159,0,0
synthetic,171,75.48898936901242,10000,36531.067276085574,25085.030225289658,245.20395099534653,182.19296083535795,101318656,44752896,703,112939624,0,0
synthetic,172,75.94384839601116,10000,33960.07858211301,23332.14419638898,283.2682319858577,190.61296426833152,101318656,44752896,708,113600089,0,0
synthetic,173,76.38231097802054,10000,33734.63413342452,24176.754960822058,252.78439599787816,203.9334637496205,101318656,44752896,712,114260554,0,0
synthetic,174,76.88015587002155,10000,28217.281455396387,21084.791168434196,344.9981360172387,162.37957927118953,104726528,48160768,716,114921019,0,0
synthetic,175,77.33342095601256,10000,32793.81258942029,23241.417948136557,294.1752210026607,188.8136101093843,104726528,48160768,720,115581484,0,0
synthetic,176,77.83860356500372,10000,29259.730117068862,21069.09243950623,326.2981299776584,164.83722614051425,105185280,48619520,724,116241949,0,0
synthetic,177,78.22941654900205,10000,40137.4941967178,27231.71531832744,235.26627398678102,212.88755013051662,105709568,49143808,727,116902414,0,0
synthetic,178,78.66456906602252,10000,38469.949618519444,24407.159313728866,242.65871601528488,215.35958324587963,105512960,48947200,732,117562879,0,0
synthetic,179,79.22641885300982,10000,30419.199753959423,22366.49336030692,253.7709750176873,151.8413000270251,106233856,49668096,734,118223344,0,0
synthetic,180,79.89415378400008,10000,35548.572363082705,15578.016216350888,374.8561030079145,164.04516398086727,105775104,49209344,736,118883809,0,0
synthetic,181,80.26134339001146,10000,45670.29879780458,30173.74558676554,207.17502900515683,234.63388933077013,105054208,48488448,739,119544274,0,0
synthetic,182,80.65820661600446,10000,41231.78591488111,26736.997946714353,229.22980299335904,212.3161818416194,105054208,48488448,741,120204739,0,0
synthetic,183,81.0928238860215,10000,34170.943807783355,24419.839914092634,270.7590520149097,168.83384327135508,105250816,48685056,745,120865204,0,0
synthetic,184,81.52896668601898,10000,35224.59564908214,24312.43397389004,268.7012329988647,209.4007252872997,105447424,48881664,749,121525669,0,0
synthetic,185,82.0240969780134,10000,28814.69266288257,21277.07859854147,329.15557399974205,158.0406047045759,105447424,48881664,753,122186134,0,0
synthetic,186,82.47078267901088,10000,34084.7694567939,23754.615355811977,274.59762801299803,202.95267769135162,105443328,48877568,758,122846599,0,0
synthetic,187,82.92028810700867,10000,33322.804105024006,23516.770365503886,285.94958799658343,200.15368810634618,106426368,49860608,762,123507064,0,0
synthetic,188,83.37001282302663,10000,32929.109307598046,23558.239678287326,283.0445159925148,186.92917796323377,107016192,50450432,766,124167529,0,0
synthetic,189,83.81049148700549,10000,34616.063770863984,24128.054340630166,290.67568099708296,204.341985659207,109576192,53010432,769,124827994,0,0
synthetic,190,84.23472153701005,10000,35201.20006205966,24981.990420134083,266.08673299779184,173.97646068822237,109576192,53010432,772,125488459,0,0
synthetic,191,84.63718779300689,10000,39245.63069227078,26432.20637163007,241.3070089824032,205.41397283012955,109625344,53059584,775,126148924,0,0
synthetic,192,85.09303225501208,10000,34833.82799313735,23345.21412463726,280.26121301809326,182.67784725408362,109625344,53059584,779,126809389,0,0
synthetic,193,85.50293660600437,10000,37577.7397932277,26016.106586107202,246.38431699713692,189.05163606839034,109105152,52539392,782,127469854,0,0
synthetic,194,85.90207223501056,10000,40269.52586702852,26804.118831083117,224.97811299399473,216.22052232086358,109105152,52539392,785,128130319,0,0
synthetic,195,86.3075860630197,10000,40637.43424243009,26336.676122522374,220.79465401475318,197.34195134798176,105607168,49041408,787,128790784,0,0
synthetic,196,86.6704168819997,10000,44209.40386972812,29510.056804326276,212.90996499010362,228.8606610078069,102645760,46080000,789,129451249,0,0
synthetic,197,87.04572154700872,10000,42628.99654662301,28506.986818155096,223.33801200147718,220.74379831352272,100089856,43524096,791,130111714,0,0
synthetic,198,87.49017750401981,10000,32899.76574618704,23856.927126141953,278.20324699860066,177.7051589018557,99762176,43196416,794,130772179,0,0
synthetic,199,87.87482481001643,10000,41927.21689251616,27709.3964506419,217.88002300309017,218.71375206178377,99762176,43196416,796,131432644,0,0
synthetic,200,88.33013966600993,10000,31239.817185288943,23139.894650083614,301.72240000683814,174.3959539179827,99631104,43065344,800,132093109,0,0
synthetic,201,88.7725139700051,10000,33173.68805448225,23889.19558460904,270.85058300872333,200.06669768246033,100745216,44179456,804,132753574,0,0
synthetic,202,89.17256245799945,10000,39442.635799985226,26595.679110866622,236.97240397450514,216.00286499772548,101662720,45096960,807,133414039,0,0
synthetic,203,89.61879320300068,10000,33357.727730887316,23665.51492503563,281.67053998913616,166.6179411572519,99303424,42737664,811,134074504,0,0
